__run_id,cpu_governor,load_type,load_level,experimental_condition,total_application_energy,total_machine_energy,DRAM_ENERGY (J),PACKAGE_ENERGY (J),media_service_energy_joules,home_timeline_service_energy_joules,compose_post_service_energy_joules,throughput,latency_p50,latency_p90,latency_p95,latency_p99,run_time,cpu_usage_mean,cpu_freq_mean,memory_utilization,USED_MEMORY,TOTAL_MEMORY
run_21_repetition_10,userspace,home_timeline,low,userspace_home_timeline_low,35.91,5124.837951660156,1548.2548828125,3576.583068847656,0,35.91,0,0.07404701954233871,13,17,17,18,121.28291440010072,5.463670298472539,1228.6875,0.19296773774610365,78021936491.90083,404326326272
run_6_repetition_3,performance,compose_post,low,performance_compose_post_low,305.62,8023.842529296846,2442.096618652314,5581.745910644531,6.76,81.71,217.15,0.00640020096837712,160,170,200,200,120.52070736885072,28.07014164068421,2695.625,0.19287472782999776,77984330134.21487,404326326272
run_0_repetition_2,performance,media,low,performance_media_low,157,7894.9412841796875,2420.033447265625,5474.9078369140625,8.59,38.55,109.86,0.06780634303077931,14,21,23,27,120.50776958465576,20.960277263967956,2482.8125,0.19308021491820476,78067413973.68594,404326326272
run_6_repetition_1,performance,compose_post,low,performance_compose_post_low,238.54,7975.988098144502,2431.131774902314,5544.8563232421875,5.31,61.22,172.01,0.00657657542218219,150,170,230,230,120.5262897014618,28.860360761734942,2741.4375,0.19312706807843166,78086357939.83472,404326326272
run_46_repetition_11,schedutil,media,medium,schedutil_media_medium,202.99,6638.6009521484375,2088.1041259765625,4550.496826171875,7.24,52.4,143.35,0.00643656054844851,140,220,250,290,120.89014554023744,23.712143553928897,1961.3125,0.1932425225088899,78133039205.55373,404326326272
run_42_repetition_8,conservative,compose_post,low,conservative_compose_post_low,181.88,7026.594482421875,1940.211853027344,5086.382629394531,9.54,75.21,97.13,0.00529860251565613,190,210,240,240,120.71933674812315,35.039324588457895,977.46875,0.19377868294372455,78349822984.46281,404326326272
run_20_repetition_10,userspace,media,high,userspace_media_high,274.6,6474.417175292998,2192.793151855498,4281.6240234375,8.25,70.91,195.44,0.00341738395572909,150,270,300,7000,122.3559386730194,49.31659605195288,869.875,0.19411226269951268,78484698061.63934,404326326272
run_14_repetition_5,powersave,home_timeline,high,powersave_home_timeline_high,16.19,3498.7007446289062,691.13446044921875,2807.5662841796875,0,16.19,0,0.00815190944778199,71,90,130,210,121.93395805358888,22.949180482077548,799.78125,0.194649252357692,78701817117.37704,404326326272
run_29_repetition_2,ondemand,media,high,ondemand_media_high,225.43,6651.2077026366605,2120.6100463866605,4530.59765625,7.46,65.6,152.37,0.00520795896660353,160,260,300,820,121.5553138256073,25.03805205054947,1206.59375,0.19485023786921551,78783080850.88524,404326326272
run_33_repetition_1,ondemand,compose_post,low,ondemand_compose_post_low,237.20999999999998,7460.390930175781,2316.5296020507812,5143.861328125,10.65,60.49,166.07,0.00449139563944095,230,260,260,270,120.58086228370668,33.74321764504367,1169.75,0.19525333689950405,78946064400.92561,404326326272
run_37_repetition_14,conservative,media,medium,conservative_media_medium,200.86,5763.330139160156,1584.7278442382812,4178.602294921875,7.93,59.07,133.86,0.00659086048232247,140,220,250,290,120.98274445533752,29.24810541897523,950.0625,0.1955677858549196,79073204391.86885,404326326272
run_10_repetition_1,powersave,media,medium,powersave_media_medium,323.11,5129.003601074204,1657.1935424804396,3471.810058593765,11.02,89.5,222.59,0.0070698152903806,130,210,240,310,121.5410144329071,51.89019452890412,799.84375,0.19632442310555226,79379132751.7377,404326326272
run_27_repetition_5,ondemand,media,low,ondemand_media_low,228.9,6584.336120605454,1923.6224975585935,4660.71362304686,8.12,53.23,167.55,0.06812995393008357,14,21,22,26,120.64948868751526,27.117961553441095,1251.125,0.19731453126366005,79779459545.91736,404326326272
run_37_repetition_3,conservative,media,medium,conservative_media_medium,244.42999999999998,5558.15600585939,1499.7280883789062,4058.4279174804833,5.18,64.3,174.95,0.00659770143786589,140,210,250,290,120.9399480819702,29.33036833048844,952.9375,0.19806602448765478,80083308040.39345,404326326272
run_14_repetition_0,powersave,home_timeline,high,powersave_home_timeline_high,36.870000000000005,3487.7664794921584,674.5216674804396,2813.2448120117188,0,36.85,0.02,0.00815972792794773,70,90,130,200,121.83916234970091,23.139461558632796,799.65625,0.19867025729047427,80327615269.7705,404326326272
run_10_repetition_7,powersave,media,medium,powersave_media_medium,247.99,5045.507507324204,1597.2999877929396,3448.207519531265,8.78,77.74,161.47,0.00672256236801993,130,210,240,310,121.58899760246275,50.44938961111129,799.875,0.19864547593092752,80317595513.70493,404326326272
run_17_repetition_4,powersave,compose_post,high,powersave_compose_post_high,281,4780.1674194336665,1368.7845458984957,3411.382873535171,8.61,89.99,182.4,1.4332134337791e-4,9000,10000,10000,10000,122.0469298362732,47.32869091825407,799.6875,0.19931361099506056,80587740109.63934,404326326272
run_3_repetition_10,performance,home_timeline,low,performance_home_timeline_low,18.91,5248.351074218721,1554.8284912109084,3693.522583007813,0,18.9,0.01,0.0743432274942437,13,17,17,18,120.51878786087036,2.996136791018908,2845.09375,0.19942435889735333,80632518402.1157,404326326272
run_13_repetition_13,powersave,home_timeline,medium,powersave_home_timeline_medium,32.27,3187.2256469726562,511.471923828125,2675.7537231445312,0,32.27,0,0.01373601507880187,69,87,110,130,121.5577781200409,12.618817128576948,799.71875,0.1995875639260637,80698506491.80328,404326326272
run_44_repetition_7,conservative,compose_post,high,conservative_compose_post_high,209.67999999999998,7108.181701660127,1835.8829956054396,5272.2987060546875,8.76,50.66,150.26,0.00138227985657699,550,1400,1800,2400,120.80049204826356,39.302210735064776,1021.625,0.1993774277914126,80613542920.46281,404326326272
run_51_repetition_0,schedutil,compose_post,low,schedutil_compose_post_low,155.56,7312.401428222627,2063.6231689452834,5248.778259277344,7.66,42.72,105.18,0.00518812153302527,190,240,240,240,120.60008764266968,31.334173516393445,1718.375,0.19952470483632195,80673090906.9752,404326326272
run_44_repetition_11,conservative,compose_post,high,conservative_compose_post_high,257.46000000000004,7042.092712402373,1838.245788574248,5203.846923828125,6.88,57.4,193.18,0.00142009064887624,560,1300,1600,2200,120.74153089523315,39.72531383504615,953.375,0.1995176602517298,80670242595.96695,404326326272
run_52_repetition_6,schedutil,compose_post,medium,schedutil_compose_post_medium,241.60000000000002,7922.22705078125,2395.983337402344,5526.243713378906,8.55,49.21,183.84,0.00262573125460136,390,510,530,590,120.61705350875854,33.3142811915845,1585.25,0.19949550826404142,80661285964.16528,404326326272
run_46_repetition_10,schedutil,media,medium,schedutil_media_medium,188.54000000000002,6519.4520799804595,1982.8068163085843,4536.645263671875,5.73,46.94,135.87,0.00651542368556586,140,210,250,280,120.87500476837158,23.546804333028714,1639.125,0.1995675586530416,80690417833.2562,404326326272
run_50_repetition_0,schedutil,home_timeline,high,schedutil_home_timeline_high,34.22,3504.0513305664354,577.24407958984375,2926.8072509765916,0,34.22,0,0.01261113018025996,71,90,130,180,121.156231880188,11.372414895806646,1555.75,0.19995237802240087,80846010435.14754,404326326272
run_27_repetition_13,ondemand,media,low,ondemand_media_low,231.33999999999997,6375.976562500029,1823.7081909179692,4552.26837158206,7.37,50.33,173.64,0.06571873145567342,15,22,23,27,120.5872254371643,26.27471638280006,1154.53125,0.20016858306624855,80933427826.24794,404326326272
run_26_repetition_13,userspace,compose_post,high,userspace_compose_post_high,436.78,5466.364501953125,1508.910400390625,3957.4541015625,13,110.71,313.07,1.471823304591e-4,7600,9900,10000,10000,121.42910695075987,55.221643751059645,890.65625,0.2007461012036892,81166933613.11476,404326326272
run_38_repetition_0,conservative,media,high,conservative_media_high,189.61,5590.54034423825,1492.2210693359357,4098.319274902315,7.56,58.62,123.43,0.00513615031414783,160,260,300,840,121.6321063041687,30.10999528135433,963.625,0.2009402966691972,81245451952.2623,404326326272
run_41_repetition_3,conservative,home_timeline,high,conservative_home_timeline_high,36.160000000000004,3738.468994140654,696.39013671875,3042.078857421904,0,36.14,0.02,0.01252170700003546,72,90,130,160,121.28223156929016,12.168258319318785,925.78125,0.20144628554741006,81450036576.5246,404326326272
run_3_repetition_2,performance,home_timeline,low,performance_home_timeline_low,15.09,5161.209411621096,1500.1384277343768,3661.0709838867183,0,15.09,0,0.07515171942612917,14,17,17,18,120.534024477005,2.9739101460619164,2767.3125,0.20148408794906683,81465321082.71074,404326326272
run_19_repetition_14,userspace,media,medium,userspace_media_medium,156.73,6350.600402832031,1901.954162597656,4448.646240234375,6.71,43.08,106.94,0.00639970832064809,140,220,260,290,120.81543326377869,21.71499971749861,2820.28125,0.20170708628283648,81555485179.7686,404326326272
run_47_repetition_0,schedutil,media,high,schedutil_media_high,180.1,6349.629638671813,1938.1917114257776,4411.4379272460355,6.64,38.02,135.44,0.00490112880529086,160,270,310,840,121.7357575893402,23.226361837909845,1497.1875,0.2023060867907229,81797676854.55737,404326326272
run_17_repetition_6,powersave,compose_post,high,powersave_compose_post_high,214.27,4633.9552538085845,1294.4000244140625,3339.555229394522,6.87,66.72,140.68,1.4219012779585e-4,8900,10000,10000,10000,122.08834218978882,45.71090367631834,799.78125,0.20265736256229844,81939706896.78688,404326326272
run_21_repetition_2,userspace,home_timeline,low,userspace_home_timeline_low,37.239999999999995,3202.133605957031,458.040771484375,2744.092834472656,0.01,37.23,0,0.07180812106486748,14,17,18,18,121.35708856582642,7.642991060113981,799.6875,0.20276720935992906,81984120848.92561,404326326272
run_47_repetition_1,schedutil,media,high,schedutil_media_high,137.21,6523.652526855469,1963.4818725585935,4560.170654296875,6.39,45.73,85.09,0.00523910044606444,160,250,300,810,121.48486256599426,24.55907373960878,1751.96875,0.20282206967138508,82006302317.11476,404326326272
run_9_repetition_4,powersave,media,low,powersave_media_low,314.28,5265.1397705078125,1670.7210693359375,3594.418701171875,11.35,97.23,205.7,0.08343672305600568,11,17,18,24,121.35255646705627,46.19728170513861,799.59375,0.20370596936981833,82363686234.9752,404326326272
run_43_repetition_8,conservative,compose_post,medium,conservative_compose_post_medium,255.31,6928.798095703125,1770.5220336914062,5158.276062011719,7.55,97.45,150.31,0.0024284862703064,420,520,550,650,120.78470087051392,38.74775955159494,915.375,0.20423897078459366,82579192738.90909,404326326272
run_29_repetition_9,ondemand,media,high,ondemand_media_high,192.49,6582.853942871094,2041.0112915039065,4541.8426513671875,7.41,47.42,137.66,0.00513245802381718,160,260,300,810,121.61115884780884,25.496035070937186,1156.15625,0.2044975719002375,82683751977.96721,404326326272
run_21_repetition_3,userspace,home_timeline,low,userspace_home_timeline_low,37.38,3301.9094238281177,466.7296752929687,2835.179748535149,0,37.36,0.02,0.0725187133127625,14,17,17,18,121.05518317222597,7.232634485045001,984,0.20477066930871482,82794172449.85124,404326326272
run_37_repetition_0,conservative,media,medium,conservative_media_medium,251,5405.818725585923,1442.4100952148365,3963.4086303710865,5.16,56.74,189.1,0.00651369534339834,140,220,250,290,121.03317975997923,29.705416723352965,1010.59375,0.2051787050548298,82959152044.06557,404326326272
run_1_repetition_13,performance,media,medium,performance_media_medium,153.28,6383.852111816406,1920.195251464844,4463.6568603515625,6.34,36.55,110.39,0.00640609945784955,140,220,260,290,120.90254354476927,21.873497681307402,2518.75,0.20594300733881532,83268179578.71074,404326326272
run_32_repetition_8,ondemand,home_timeline,high,ondemand_home_timeline_high,18.54,3613.6243286132812,607.27984619140625,3006.344482421875,0,18.54,0,0.01252682706410248,71,90,130,160,121.14028668403624,9.694943202873231,1123.34375,0.20656765118296114,83520739529.44263,404326326272
run_50_repetition_7,schedutil,home_timeline,high,schedutil_home_timeline_high,27.86,3512.8630371093823,598.832458496101,2914.0305786132812,0,27.86,0,0.0125662075453346,71,90,130,160,121.15008902549744,11.661457362966459,1556.65625,0.2065475600469522,83512616154.2295,404326326272
run_28_repetition_6,ondemand,media,medium,ondemand_media_medium,214.79,6424.32421875,2032.9560546875,4391.3681640625,7,50.37,157.42,0.00635804827042516,140,220,260,290,120.93330979347228,24.632896695501547,1057.09375,0.2069027020102066,83656209399.53719,404326326272
run_36_repetition_0,conservative,media,low,conservative_media_low,267.58,6003.74346923831,1770.2060546875,4233.53741455081,8.83,75.11,183.64,0.07367513351639816,13,19,21,26,120.68160223960876,32.371073519888,979.75,0.2074270860281658,83868231663.07439,404326326272
run_10_repetition_9,powersave,media,medium,powersave_media_medium,294.95,4938.135131835908,1540.9974365234375,3397.137695312471,8.78,90.45,195.72,0.00649599765840558,140,210,250,310,121.6856815814972,48.74725867588012,799.84375,0.2079647293901229,84085615028.45901,404326326272
run_53_repetition_12,schedutil,compose_post,high,schedutil_compose_post_high,239.5,7706.382751464873,2308.942321777344,5397.440429687529,5.41,64.26,169.83,0.00129907010891857,560,1500,2000,2500,120.62807488441469,34.50433297107412,1636.03125,0.20858819284277505,84337697715.83472,404326326272
run_40_repetition_1,conservative,home_timeline,medium,conservative_home_timeline_medium,36.41,3287.3996582031396,534.42193603515625,2752.9777221679833,0,36.41,0,0.01396503477758646,69,87,110,130,120.96157455444336,8.862382719232166,900.65625,0.20861104035023423,84346935564.59016,404326326272
run_14_repetition_7,powersave,home_timeline,high,powersave_home_timeline_high,29.53,3480.1906127929465,651.0006713867115,2829.189941406235,0,29.53,0,0.00761896085201858,71,92,130,200,121.88384795188904,23.977172780781977,799.875,0.20870222178665723,84383802619.80328,404326326272
run_39_repetition_0,conservative,home_timeline,low,conservative_home_timeline_low,42.94,3213.5368041992188,465.7855224609375,2747.7512817382812,0,42.94,0,0.07403264467668053,13,17,17,18,120.73302793502808,7.2886598903131645,1037.625,0.20868847615726038,84378244899.96695,404326326272
run_11_repetition_14,powersave,media,high,powersave_media_high,166.77,4437.872802734368,1217.6695556640552,3220.2032470703125,5.87,50.09,110.81,0.00316070500323914,150,300,330,9700,122.4881489276886,41.13348104386795,799.46875,0.2089691711400332,84491737271.15446,404326326272
run_44_repetition_10,conservative,compose_post,high,conservative_compose_post_high,216.78000000000003,6984.287292480469,1784.4878540039062,5199.7994384765625,8.97,59.35,148.46,0.00132878639581147,610,1200,1700,2400,120.76125717163086,39.168955835644624,949.875,0.20933078718437523,84637948157.8843,404326326272
run_38_repetition_1,conservative,media,high,conservative_media_high,187.9,5904.7330322265625,1607.93701171875,4296.7960205078125,6.38,61.34,120.18,0.00515670224009035,160,250,300,810,121.7029938697815,30.670058640300248,1093.46875,0.2097946451305676,84825498137.18033,404326326272
run_23_repetition_7,userspace,home_timeline,high,userspace_home_timeline_high,35.39,4545.657470703125,1219.525390625,3326.132080078125,0,35.39,0,0.00946153116679949,71,90,130,210,121.77087783813477,18.605373722826684,1028.1875,0.21036816259381094,85057386346.14635,404326326272
run_4_repetition_6,performance,home_timeline,medium,performance_home_timeline_medium,13.25,4517.238952636719,1116.4295654296875,3400.8093872070312,0,13.25,0,0.01400964943770624,69,87,110,130,120.71366763114928,4.667857504688388,2861.3125,0.21036117535305404,85054561220.76033,404326326272
run_19_repetition_7,userspace,media,medium,userspace_media_medium,155.28,6498.7088623046875,1968.7821044921875,4529.9267578125,6.93,33.29,115.06,0.00602133437393541,160,230,270,300,120.77877235412598,20.95101789551333,2573.9375,0.2104698985725044,85098520880.66116,404326326272
run_53_repetition_3,schedutil,compose_post,high,schedutil_compose_post_high,174.57999999999998,7820.26171875,2340.4864501953125,5479.7752685546875,8.44,42.03,124.11,0.00128473363539627,600,1400,1800,2600,120.70582962036131,34.85323442748077,1446.75,0.21080098885753695,85232389399.27272,404326326272
run_50_repetition_10,schedutil,home_timeline,high,schedutil_home_timeline_high,38.27,3871.0365600585938,780.91827392578125,3090.1182861328125,0,38.27,0,0.01258156330392615,71,90,130,170,121.1377136707306,12.25490829893617,1809.0625,0.21104133609125475,85329568113.31148,404326326272
run_45_repetition_8,schedutil,media,low,schedutil_media_low,164.25,7832.141357421817,2430.070556640625,5402.070800781192,7.59,32.72,123.94,0.06710231914496996,14,21,22,53,120.59782481193542,21.584461185296092,1756.125,0.21099820566270835,85312129345.58678,404326326272
run_14_repetition_12,powersave,home_timeline,high,powersave_home_timeline_high,33.339999999999996,3553.4424438476562,702.01226806640625,2851.43017578125,0,33.33,0.01,0.0075967294840393,71,91,130,220,121.9179232120514,24.64504623497057,799.65625,0.21127020843768252,85422107228.32787,404326326272
run_33_repetition_3,ondemand,compose_post,low,ondemand_compose_post_low,236.78,7340.945190429658,2161.326171875,5179.619018554658,12.94,69.13,154.71,0.00512993601171636,200,220,230,230,120.6053249835968,33.639567039629895,1249.03125,0.21112187855193063,85362133550.54546,404326326272
run_6_repetition_12,performance,compose_post,low,performance_compose_post_low,243.04000000000002,8099.332702636719,2463.5040893554688,5635.82861328125,7.71,71.62,163.71,0.00584871387562625,170,200,240,240,120.5265817642212,29.1344971045667,2656.59375,0.21121540654330753,85399949379.70248,404326326272
run_3_repetition_8,performance,home_timeline,low,performance_home_timeline_low,13.89,5109.77978515625,1473.1539306640625,3636.625854492187,0,13.89,0,0.07488502182432753,14,17,18,19,120.54210257530212,2.9322222725234255,2655.4375,0.211343138721398,85451594862.01653,404326326272
run_20_repetition_4,userspace,media,high,userspace_media_high,164.45,6766.72723388669,2028.9097900390625,4737.817443847627,5.73,46.96,111.76,0.00519884283335766,160,260,300,820,121.50217342376708,23.2720731154817,2812.6875,0.2115651356790014,85541354076.32787,404326326272
run_2_repetition_3,performance,media,high,performance_media_high,174,6685.855529785171,1983.9611206054833,4701.8944091796875,3.74,34.16,136.1,0.00510843960936563,160,260,300,820,121.56678867340088,23.235238401371923,2740.25,0.21220896493259628,85801671193.18033,404326326272
run_27_repetition_3,ondemand,media,low,ondemand_media_low,177.05,6710.568359375,1820.281982421875,4890.286376953125,7.58,47.09,122.38,0.06772756914855498,14,21,22,54,120.63811469078064,26.1376003770481,1077.75,0.21315250614020456,86183169743.33884,404326326272
run_3_repetition_11,performance,home_timeline,low,performance_home_timeline_low,15.65,5196.991882324217,1511.4765014648438,3685.515380859373,0,15.65,0,0.07369780421922305,14,17,17,18,120.53171348571776,3.0663809247992253,2749.5625,0.21377037059512022,86432988608.52893,404326326272
run_23_repetition_2,userspace,home_timeline,high,userspace_home_timeline_high,12.75,4783.984008789077,1197.8388061523583,3586.1452026367188,0,12.75,0,0.01244247449368917,72,91,130,170,121.08472180366516,7.762180812427865,2814.21875,0.21382002981408466,86453067138.09836,404326326272
run_32_repetition_1,ondemand,home_timeline,high,ondemand_home_timeline_high,16.07,3680.0286865234375,646.82281494140625,3033.2058715820312,0,16.07,0,0.01248801644234163,71,90,130,170,121.20154786109924,9.687286902432804,1051.875,0.21381416686858967,86450696594.88524,404326326272
run_8_repetition_6,performance,compose_post,high,performance_compose_post_high,224.84,7966.203857421875,2339.5457153320312,5626.658142089844,8.54,42.56,173.74,0.00131123404982959,610,1300,1800,2400,120.57535076141356,34.58434538837245,2714.75,0.2136062871649758,86366645358.01653,404326326272
run_10_repetition_8,powersave,media,medium,powersave_media_medium,407.91999999999996,5069.26513671875,1601.1356201171875,3468.1295166015625,11.78,71.94,324.2,0.00695667958568118,130,210,230,310,121.54246878623962,53.015716486289854,800.03125,0.2139136435504133,86490917636.19672,404326326272
run_47_repetition_5,schedutil,media,high,schedutil_media_high,194.36,6654.302551269546,2019.167114257827,4635.135437011719,5.16,57.4,131.8,0.00518863753016995,160,260,300,820,121.61840438842772,24.910070582125027,1658.25,0.2155442441379615,87150212381.37704,404326326272
run_26_repetition_14,userspace,compose_post,high,userspace_compose_post_high,360.98,7405.329833984353,2323.163513183579,5082.166320800774,11.7,93.71,255.57,2.6353801841972e-4,4000,5800,6000,6300,121.08238220214844,50.606871797279865,1203.8125,0.21611922123017016,87382690756.76033,404326326272
run_12_repetition_5,powersave,home_timeline,low,powersave_home_timeline_low,26.27,3206.8853149413917,457.2453613281105,2749.6399536132812,0,26.27,0,0.07299706292914787,14,17,17,18,121.38571739196776,7.884177239503988,799.75,0.2162592180114492,87439295141.0248,404326326272
run_3_repetition_5,performance,home_timeline,low,performance_home_timeline_low,14.7,5161.685729980469,1486.9495239257812,3674.736206054687,0,14.7,0,0.07476282364513624,14,17,17,18,120.5350399017334,2.990493102507158,2762.625,0.21638063507971106,87488387258.18182,404326326272
run_28_repetition_10,ondemand,media,medium,ondemand_media_medium,257.92,6425.41333007814,1994.8062133789208,4430.607116699219,4.96,53.3,199.66,0.00646210675206468,140,220,250,290,120.874089717865,24.487712524277118,1102.40625,0.21633818656395892,87471224205.75206,404326326272
run_9_repetition_1,powersave,media,low,powersave_media_low,289.89,5459.883239746079,1821.3432617187352,3638.539978027344,11.86,112.93,165.1,0.0867194078728753,10,16,18,23,121.37237429618835,46.5860666786282,799.65625,0.2171759634223896,87809959445.15703,404326326272
run_31_repetition_13,ondemand,home_timeline,medium,ondemand_home_timeline_medium,18.14,3380.870422363296,547.6715087890625,2833.1989135742333,0,18.13,0.01,0.01398002870130311,69,87,110,130,120.86845755577087,6.4740147340796455,1173.4375,0.21779374616407562,88059745271.53719,404326326272
run_33_repetition_11,ondemand,compose_post,low,ondemand_compose_post_low,270.1,6776.645263671875,1733.8369750976562,5042.808288574219,9.95,78.79,181.36,0.0049253505689427,200,230,270,280,120.65488529205322,33.76255618985588,1220.96875,0.21775649062452937,88044681876.09917,404326326272
run_5_repetition_4,performance,home_timeline,high,performance_home_timeline_high,14.59,4869.93188476561,1209.6839599609375,3660.247924804673,0,14.59,0,0.01203377989804919,74,94,140,180,121.14323353767396,7.994697440324015,2687.75,0.21801799178916334,88150413681.31148,404326326272
run_6_repetition_7,performance,compose_post,low,performance_compose_post_low,188.28,7998.840270996108,2403.1779174804688,5595.66235351564,9.89,59.28,119.11,0.00573345058998755,170,200,240,250,120.53260731697084,28.651535620281766,2776.21875,0.2178999592971166,88102690037.4215,404326326272
run_17_repetition_13,powersave,compose_post,high,powersave_compose_post_high,171.44,4239.1014404296875,1021.0033569335938,3218.0980834960938,7.03,42.85,121.56,1.3914399863294e-4,9600,10000,10000,10000,122.08389329910278,38.06610292061918,799.71875,0.21795671405683786,88125637480.91803,404326326272
run_33_repetition_6,ondemand,compose_post,low,ondemand_compose_post_low,339.45000000000005,6479.269775390625,1574.00390625,4905.265869140625,8.77,70.95,259.73,0.00498757991057738,200,220,230,230,120.58720254898073,33.57192062969851,1148.875,0.2180282624631432,88154566385.19008,404326326272
run_52_repetition_4,schedutil,compose_post,medium,schedutil_compose_post_medium,213.43,7785.037109375,2285.384704589844,5499.652404785156,5.74,47.78,159.91,0.00252787014718033,400,520,550,600,120.65360927581789,34.52801938216426,1531.90625,0.21807902345810684,88175090391.80165,404326326272
run_36_repetition_13,conservative,media,low,conservative_media_low,186.16,6609.9591064453125,1921.494079589844,4688.465026855469,8.51,51.79,125.86,0.0747420514768554,13,19,21,26,120.72171115875244,29.61139036065414,968.59375,0.218082905255124,88176659904.52893,404326326272
run_8_repetition_8,performance,compose_post,high,performance_compose_post_high,215.63,7902.9239501953125,2291.8971557617188,5611.026794433594,7.03,54.01,154.59,0.00137869551498027,570,1400,1700,2100,120.56828689575195,34.48583182138353,2826.34375,0.21828201335318048,88257164550.3471,404326326272
run_23_repetition_5,userspace,home_timeline,high,userspace_home_timeline_high,14.76,4835.911621093721,1193.9401245117188,3641.971496582002,0,14.76,0,0.01256461069121582,71,90,130,170,121.12076497077942,8.391989476139061,2689,0.2185025940817282,88346351145.96721,404326326272
run_46_repetition_0,schedutil,media,medium,schedutil_media_medium,177.01999999999998,6457.054443359404,1983.300720214844,4473.75372314456,5.8,40.55,130.67,0.0063753234585739,140,220,260,290,120.8119616508484,23.905931388051066,1635.65625,0.21846856574466808,88332592593.45454,404326326272
run_41_repetition_11,conservative,home_timeline,high,conservative_home_timeline_high,38.73,3653.2164916991896,632.52972412109375,3020.686767578096,0,38.72,0.01,0.0124271016350714,72,91,130,170,121.2865755558014,12.20576197354764,1066.3125,0.21905669744256545,88570389722.2295,404326326272
run_1_repetition_14,performance,media,medium,performance_media_medium,180.75,6323.2052001953125,1855.6566162109375,4467.548583984375,5.47,51.78,123.5,0.00602961452757122,160,230,270,300,120.89977169036864,21.33931204436485,2685.625,0.2190746532803728,88577649740.16528,404326326272
run_48_repetition_10,schedutil,home_timeline,low,schedutil_home_timeline_low,35.43,3280.2398071289354,462.32427978515625,2817.915527343779,0,35.43,0,0.07356540493868373,14,17,17,18,120.56032156944276,7.287016490982336,1527.65625,0.21955478506350432,88771779660.16528,404326326272
run_31_repetition_14,ondemand,home_timeline,medium,ondemand_home_timeline_medium,18.53,3358.419982910156,531.52734375,2826.892639160156,0,18.53,0,0.01381544284250442,70,88,110,140,120.87553000450134,6.640457421064009,1065.21875,0.21965529518243526,88812418547.30579,404326326272
run_23_repetition_3,userspace,home_timeline,high,userspace_home_timeline_high,32.34,3546.6541137695312,626.7008056640625,2919.9533081054688,0,32.34,0,0.0083906442483703,72,92,130,230,121.62868237495422,22.339795182917083,957.40625,0.219660446309708,88814501283.67213,404326326272
run_9_repetition_5,powersave,media,low,powersave_media_low,347.16999999999996,5447.422424316406,1802.1560668945312,3645.266357421875,8.86,88.3,250.01,0.08383572484702577,11,16,18,24,121.37258195877077,46.665921744205484,799.6875,0.21992879321302358,88923001001.2562,404326326272
run_51_repetition_7,schedutil,compose_post,low,schedutil_compose_post_low,221,7126.40399169919,1905.4885864257812,5220.915405273408,6.71,62.87,151.42,0.00552092637473314,180,200,210,210,120.58860445022584,30.837753853983866,1834.21875,0.22057350498486977,89183674943.47107,404326326272
run_47_repetition_7,schedutil,media,high,schedutil_media_high,180.22000000000003,6639.303405761719,2008.1011352539065,4631.2022705078125,6.04,41.85,132.33,0.0050026441214388,160,260,300,830,121.62239003181458,24.761910796165456,1517.65625,0.22080874512595605,89278788725.5082,404326326272
run_38_repetition_12,conservative,media,high,conservative_media_high,223.16,5975.8822021484375,1625.044433593721,4350.837768554717,7.17,58.95,157.04,0.00508748662253038,160,270,300,830,121.75389003753662,30.387103541219826,927.96875,0.22156615619206124,89585029959.34427,404326326272
run_0_repetition_1,performance,media,low,performance_media_low,196.04000000000002,8043.022514550772,2463.4005126953125,5579.6220018554595,3.94,49.2,142.9,0.06787758591462387,14,21,22,28,120.50368785858154,21.41187074437184,2640,0.22221168561569474,89846034499.70248,404326326272
run_52_repetition_11,schedutil,compose_post,medium,schedutil_compose_post_medium,258.20000000000005,7956.841125488283,2368.6163940429688,5588.224731445314,6.04,84.14,168.02,0.00248679739745651,410,530,570,660,120.6210207939148,34.19843867704395,1602.71875,0.2224402594540984,89938452920.06612,404326326272
run_14_repetition_13,powersave,home_timeline,high,powersave_home_timeline_high,36.43,3651.0803222656214,727.21356201171875,2923.8667602539026,0,36.43,0,0.0075245119584601,69,89,130,200,121.86925530433656,25.491284858786543,799.8125,0.22262945828312394,90014950987.54099,404326326272
run_10_repetition_3,powersave,media,medium,powersave_media_medium,412.68999999999994,5121.6563720703125,1629.4596557617188,3492.1967163085938,9.79,128.82,274.08,0.00690927378089553,120,210,230,310,121.65289640426636,53.050253378563234,799.78125,0.22283609740557794,90098500624.78688,404326326272
run_39_repetition_3,conservative,home_timeline,low,conservative_home_timeline_low,43.81,3232.6652221679688,467.49267578125,2765.1725463867188,0,43.79,0.02,0.07401796574787181,13,17,17,18,120.70951509475708,7.1692398554252925,1040.96875,0.22354374094384766,90384619536.9256,404326326272
run_13_repetition_10,powersave,home_timeline,medium,powersave_home_timeline_medium,33.13,3203.3706665039135,492.7561645507813,2710.6145019531323,0,33.13,0,0.01323481745830813,71,90,110,140,121.59340906143188,13.381618322422879,799.75,0.22365127077833583,90428096679.86884,404326326272
run_40_repetition_7,conservative,home_timeline,medium,conservative_home_timeline_medium,30.24,3230.31201171875,486.084228515625,2744.227783203125,0,30.24,0,0.0139438296895481,69,87,110,130,120.97852325439452,8.965635332843807,990.75,0.22373632421732823,90462486024.39343,404326326272
